GEOID,NAME,variable,estimate,moe
10820,"Alexandria, MN Micro Area",B25002_001,21340,84
10820,"Alexandria, MN Micro Area",B25002_003,4530,266
10820,"Alexandria, MN Micro Area",B25007_001,16810,279
10820,"Alexandria, MN Micro Area",B25007_002,12430,363
10820,"Alexandria, MN Micro Area",B25024_001,21340,84
10820,"Alexandria, MN Micro Area",B25024_002,16253,372
10820,"Alexandria, MN Micro Area",B25024_003,644,135
10820,"Alexandria, MN Micro Area",B25077_001,226500,8034
10860,"Alice, TX Micro Area",B01001H_001,8298,69
10860,"Alice, TX Micro Area",B01002_001,35.3,0.3
10860,"Alice, TX Micro Area",B02001_001,51990,NA
10860,"Alice, TX Micro Area",B02001_002,48322,658
10860,"Alice, TX Micro Area",B07001_017,46250,1011
10860,"Alice, TX Micro Area",B07011_001,23508,1551
10860,"Alice, TX Micro Area",B15003_001,32977,341
10860,"Alice, TX Micro Area",B15003_017,9505,846
10860,"Alice, TX Micro Area",B15003_018,1765,309
10860,"Alice, TX Micro Area",B15003_019,1928,458
10860,"Alice, TX Micro Area",B15003_020,5193,673
10860,"Alice, TX Micro Area",B15003_021,2003,450
10860,"Alice, TX Micro Area",B15003_022,3629,757
10860,"Alice, TX Micro Area",B15003_023,1036,225
10860,"Alice, TX Micro Area",B15003_024,112,82
10860,"Alice, TX Micro Area",B15003_025,55,62
10860,"Alice, TX Micro Area",B17001_001,50951,148
10860,"Alice, TX Micro Area",B19301_001,21265,1183
10860,"Alice, TX Micro Area",B25002_001,22000,59
10860,"Alice, TX Micro Area",B25002_003,5669,595
10860,"Alice, TX Micro Area",B25007_001,16331,599
10860,"Alice, TX Micro Area",B25007_002,11531,499
10860,"Alice, TX Micro Area",B25024_001,22000,59
10860,"Alice, TX Micro Area",B25024_002,17349,502
10860,"Alice, TX Micro Area",B25024_003,140,101
10860,"Alice, TX Micro Area",B25077_001,73700,4240
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B01001H_001,606161,632
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B01002_001,41.3,0.1
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B02001_001,841265,NA
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B02001_002,685179,2790
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B07001_017,731064,3888
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B07011_001,33018,429
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B15003_001,587617,220
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B15003_017,178141,2829
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B15003_018,21223,1008
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B15003_019,33563,1390
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B15003_020,64372,1652
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B15003_021,54977,1594
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B15003_022,112649,2407
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B15003_023,50122,1766
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B15003_024,9373,709
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B15003_025,7840,673
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B17001_001,817819,1122
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B19301_001,36053,518
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B25002_001,350620,457
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B25002_003,26381,1233
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B25007_001,324239,1272
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B25007_002,223468,2189
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B25024_001,350620,457
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B25024_002,198445,2121
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B25024_003,72715,1580
10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",B25077_001,219200,2226
10940,"Alma, MI Micro Area",B01001H_001,34820,38
10940,"Alma, MI Micro Area",B01002_001,40,0.5
10940,"Alma, MI Micro Area",B02001_001,40692,NA
10940,"Alma, MI Micro Area",B02001_002,36688,172
10940,"Alma, MI Micro Area",B07001_017,35568,530
10940,"Alma, MI Micro Area",B07011_001,26386,713
10940,"Alma, MI Micro Area",B15003_001,28231,135
10940,"Alma, MI Micro Area",B15003_017,9131,401
10940,"Alma, MI Micro Area",B15003_018,2253,215
10940,"Alma, MI Micro Area",B15003_019,2953,266
10940,"Alma, MI Micro Area",B15003_020,4355,382
10940,"Alma, MI Micro Area",B15003_021,2633,300
10940,"Alma, MI Micro Area",B15003_022,3209,305
10940,"Alma, MI Micro Area",B15003_023,1222,185
10940,"Alma, MI Micro Area",B15003_024,103,44
10940,"Alma, MI Micro Area",B15003_025,130,47
10940,"Alma, MI Micro Area",B17001_001,34783,408
10940,"Alma, MI Micro Area",B19301_001,24623,1295
10940,"Alma, MI Micro Area",B25002_001,16331,191
10940,"Alma, MI Micro Area",B25002_003,1247,218
10940,"Alma, MI Micro Area",B25007_001,15084,297
10940,"Alma, MI Micro Area",B25007_002,11450,332
10940,"Alma, MI Micro Area",B25024_001,16331,191
10940,"Alma, MI Micro Area",B25024_002,12780,328
10940,"Alma, MI Micro Area",B25024_003,179,107
10940,"Alma, MI Micro Area",B25077_001,97600,3153
10980,"Alpena, MI Micro Area",B01001H_001,27064,107
10980,"Alpena, MI Micro Area",B01002_001,48.1,0.3
10980,"Alpena, MI Micro Area",B02001_001,28431,NA
10980,"Alpena, MI Micro Area",B02001_002,27308,127
10980,"Alpena, MI Micro Area",B07001_017,24254,459
10980,"Alpena, MI Micro Area",B07011_001,24409,1153
10980,"Alpena, MI Micro Area",B15003_001,21150,91
10980,"Alpena, MI Micro Area",B15003_017,6302,336
10980,"Alpena, MI Micro Area",B15003_018,1085,209
10980,"Alpena, MI Micro Area",B15003_019,1846,274
10980,"Alpena, MI Micro Area",B15003_020,3734,302
10980,"Alpena, MI Micro Area",B15003_021,2880,237
10980,"Alpena, MI Micro Area",B15003_022,2448,331
10980,"Alpena, MI Micro Area",B15003_023,1077,173
10980,"Alpena, MI Micro Area",B15003_024,232,74
10980,"Alpena, MI Micro Area",B15003_025,40,33
10980,"Alpena, MI Micro Area",B17001_001,27847,186
10980,"Alpena, MI Micro Area",B19301_001,25989,1176
10980,"Alpena, MI Micro Area",B25002_001,16057,98
10980,"Alpena, MI Micro Area",B25002_003,3288,244
10980,"Alpena, MI Micro Area",B25007_001,12769,266
10980,"Alpena, MI Micro Area",B25007_002,10015,313
10980,"Alpena, MI Micro Area",B25024_001,16057,98
10980,"Alpena, MI Micro Area",B25024_002,12813,271
10980,"Alpena, MI Micro Area",B25024_003,187,87
10980,"Alpena, MI Micro Area",B25077_001,104900,4359
11020,"Altoona, PA Metro Area",B01001H_001,115375,469
11020,"Altoona, PA Metro Area",B01002_001,43.6,0.3
11020,"Altoona, PA Metro Area",B02001_001,122495,3
11020,"Altoona, PA Metro Area",B02001_002,116594,475
11020,"Altoona, PA Metro Area",B07001_017,108833,988
11020,"Altoona, PA Metro Area",B07011_001,28179,849
11020,"Altoona, PA Metro Area",B15003_001,88225,161
11020,"Altoona, PA Metro Area",B15003_017,35546,1107
11020,"Altoona, PA Metro Area",B15003_018,3550,414
11020,"Altoona, PA Metro Area",B15003_019,5350,494
11020,"Altoona, PA Metro Area",B15003_020,8891,763
11020,"Altoona, PA Metro Area",B15003_021,7950,602
11020,"Altoona, PA Metro Area",B15003_022,13365,765
11020,"Altoona, PA Metro Area",B15003_023,4637,417
11020,"Altoona, PA Metro Area",B15003_024,1207,274
11020,"Altoona, PA Metro Area",B15003_025,437,137
11020,"Altoona, PA Metro Area",B17001_001,119630,457
11020,"Altoona, PA Metro Area",B19301_001,29336,1013
11020,"Altoona, PA Metro Area",B25002_001,56960,228
11020,"Altoona, PA Metro Area",B25002_003,5313,581
11020,"Altoona, PA Metro Area",B25007_001,51647,622
11020,"Altoona, PA Metro Area",B25007_002,36288,745
11020,"Altoona, PA Metro Area",B25024_001,56960,228
11020,"Altoona, PA Metro Area",B25024_002,40241,811
11020,"Altoona, PA Metro Area",B25024_003,2641,347
11020,"Altoona, PA Metro Area",B25077_001,128200,3433
11060,"Altus, OK Micro Area",B01001H_001,15412,26
11060,"Altus, OK Micro Area",B01002_001,34.4,0.5
11060,"Altus, OK Micro Area",B02001_001,24808,NA
11060,"Altus, OK Micro Area",B02001_002,18210,443
11060,"Altus, OK Micro Area",B07001_017,19305,709
11060,"Altus, OK Micro Area",B07011_001,27767,1668
11060,"Altus, OK Micro Area",B15003_001,15990,120
11060,"Altus, OK Micro Area",B15003_017,3969,366
11060,"Altus, OK Micro Area",B15003_018,665,165
11060,"Altus, OK Micro Area",B15003_019,1419,241
11060,"Altus, OK Micro Area",B15003_020,2479,288
11060,"Altus, OK Micro Area",B15003_021,1612,234
11060,"Altus, OK Micro Area",B15003_022,2303,292
11060,"Altus, OK Micro Area",B15003_023,1079,217
11060,"Altus, OK Micro Area",B15003_024,98,44
11060,"Altus, OK Micro Area",B15003_025,77,47
11060,"Altus, OK Micro Area",B17001_001,24111,230
11060,"Altus, OK Micro Area",B19301_001,26511,1701
11060,"Altus, OK Micro Area",B25002_001,12136,92
11060,"Altus, OK Micro Area",B25002_003,2455,248
11060,"Altus, OK Micro Area",B25007_001,9681,265
11060,"Altus, OK Micro Area",B25007_002,5930,331
11060,"Altus, OK Micro Area",B25024_001,12136,92
11060,"Altus, OK Micro Area",B25024_002,9679,274
11060,"Altus, OK Micro Area",B25024_003,230,70
11060,"Altus, OK Micro Area",B25077_001,99700,14250
11100,"Amarillo, TX Metro Area",B01001H_001,155586,714
11100,"Amarillo, TX Metro Area",B01002_001,35.2,0.2
11100,"Amarillo, TX Metro Area",B02001_001,264345,144
11100,"Amarillo, TX Metro Area",B02001_002,216559,1824
11100,"Amarillo, TX Metro Area",B07001_017,216613,2317
11100,"Amarillo, TX Metro Area",B07011_001,30606,512
11100,"Amarillo, TX Metro Area",B15003_001,171655,330
11100,"Amarillo, TX Metro Area",B15003_017,36825,1750
11100,"Amarillo, TX Metro Area",B15003_018,11296,782
11100,"Amarillo, TX Metro Area",B15003_019,13951,893
11100,"Amarillo, TX Metro Area",B15003_020,29546,1512
11100,"Amarillo, TX Metro Area",B15003_021,14982,1043
11100,"Amarillo, TX Metro Area",B15003_022,28185,1149
11100,"Amarillo, TX Metro Area",B15003_023,9124,532
11100,"Amarillo, TX Metro Area",B15003_024,2040,292
11100,"Amarillo, TX Metro Area",B15003_025,1822,334
11100,"Amarillo, TX Metro Area",B17001_001,254016,688
11100,"Amarillo, TX Metro Area",B19301_001,29417,661
11100,"Amarillo, TX Metro Area",B25002_001,109725,253
11100,"Amarillo, TX Metro Area",B25002_003,11978,769
11100,"Amarillo, TX Metro Area",B25007_001,97747,805
11100,"Amarillo, TX Metro Area",B25007_002,61941,1238
11100,"Amarillo, TX Metro Area",B25024_001,109725,253
11100,"Amarillo, TX Metro Area",B25024_002,77374,990
11100,"Amarillo, TX Metro Area",B25024_003,3262,438
11100,"Amarillo, TX Metro Area",B25077_001,147600,3522
11140,"Americus, GA Micro Area",B01001H_001,14991,318
11140,"Americus, GA Micro Area",B01002_001,36.1,0.8
11140,"Americus, GA Micro Area",B02001_001,34929,NA
11140,"Americus, GA Micro Area",B02001_002,16354,411
11140,"Americus, GA Micro Area",B07001_017,28325,1086
11140,"Americus, GA Micro Area",B07011_001,25067,1787
11140,"Americus, GA Micro Area",B15003_001,22344,265
11140,"Americus, GA Micro Area",B15003_017,6207,448
11140,"Americus, GA Micro Area",B15003_018,1680,301
11140,"Americus, GA Micro Area",B15003_019,1381,260
11140,"Americus, GA Micro Area",B15003_020,3395,434
11140,"Americus, GA Micro Area",B15003_021,2008,332
11140,"Americus, GA Micro Area",B15003_022,2179,339
11140,"Americus, GA Micro Area",B15003_023,1197,242
11140,"Americus, GA Micro Area",B15003_024,394,159
11140,"Americus, GA Micro Area",B15003_025,418,157
11140,"Americus, GA Micro Area",B17001_001,32874,243
11140,"Americus, GA Micro Area",B19301_001,21917,1297
11140,"Americus, GA Micro Area",B25002_001,16120,191
11140,"Americus, GA Micro Area",B25002_003,2840,418
11140,"Americus, GA Micro Area",B25007_001,13280,426
11140,"Americus, GA Micro Area",B25007_002,8023,461
11140,"Americus, GA Micro Area",B25024_001,16120,191
11140,"Americus, GA Micro Area",B25024_002,10274,511
11140,"Americus, GA Micro Area",B25024_003,74,66
11140,"Americus, GA Micro Area",B25077_001,125400,13344
11180,"Ames, IA Metro Area",B01001H_001,105874,270
11180,"Ames, IA Metro Area",B01002_001,29.5,0.1
11180,"Ames, IA Metro Area",B02001_001,123736,NA
11180,"Ames, IA Metro Area",B02001_002,108211,508
11180,"Ames, IA Metro Area",B07001_017,90282,1436
11180,"Ames, IA Metro Area",B07011_001,27696,965
11180,"Ames, IA Metro Area",B15003_001,70223,222
11180,"Ames, IA Metro Area",B15003_017,13119,627
11180,"Ames, IA Metro Area",B15003_018,1756,259
11180,"Ames, IA Metro Area",B15003_019,4312,401
11180,"Ames, IA Metro Area",B15003_020,8612,595
11180,"Ames, IA Metro Area",B15003_021,8169,579
11180,"Ames, IA Metro Area",B15003_022,18827,833
11180,"Ames, IA Metro Area",B15003_023,7834,794
11180,"Ames, IA Metro Area",B15003_024,965,234
11180,"Ames, IA Metro Area",B15003_025,3908,454
11180,"Ames, IA Metro Area",B17001_001,112245,539
11180,"Ames, IA Metro Area",B19301_001,31672,974
11180,"Ames, IA Metro Area",B25002_001,52680,254
11180,"Ames, IA Metro Area",B25002_003,3882,534
11180,"Ames, IA Metro Area",B25007_001,48798,616
11180,"Ames, IA Metro Area",B25007_002,29147,518
11180,"Ames, IA Metro Area",B25024_001,52680,254
11180,"Ames, IA Metro Area",B25024_002,30362,638
11180,"Ames, IA Metro Area",B25024_003,2459,412
11180,"Ames, IA Metro Area",B25077_001,179700,4697
11220,"Amsterdam, NY Micro Area",B01001H_001,39493,183
11220,"Amsterdam, NY Micro Area",B01002_001,40.9,0.4
11220,"Amsterdam, NY Micro Area",B02001_001,49294,NA
11220,"Amsterdam, NY Micro Area",B02001_002,42625,522
11220,"Amsterdam, NY Micro Area",B07001_017,42710,733
11220,"Amsterdam, NY Micro Area",B07011_001,28394,1403
11220,"Amsterdam, NY Micro Area",B15003_001,34193,74
11220,"Amsterdam, NY Micro Area",B15003_017,10281,514
11220,"Amsterdam, NY Micro Area",B15003_018,1717,249
11220,"Amsterdam, NY Micro Area",B15003_019,2590,335
11220,"Amsterdam, NY Micro Area",B15003_020,4636,349
11220,"Amsterdam, NY Micro Area",B15003_021,4428,429
11220,"Amsterdam, NY Micro Area",B15003_022,3639,392
11220,"Amsterdam, NY Micro Area",B15003_023,2168,264
11220,"Amsterdam, NY Micro Area",B15003_024,460,143
11220,"Amsterdam, NY Micro Area",B15003_025,112,53
11220,"Amsterdam, NY Micro Area",B17001_001,48348,201
11220,"Amsterdam, NY Micro Area",B19301_001,27346,898
11220,"Amsterdam, NY Micro Area",B25002_001,23529,84
11220,"Amsterdam, NY Micro Area",B25002_003,3908,372
11220,"Amsterdam, NY Micro Area",B25007_001,19621,377
11220,"Amsterdam, NY Micro Area",B25007_002,13241,373
11220,"Amsterdam, NY Micro Area",B25024_001,23529,84
11220,"Amsterdam, NY Micro Area",B25024_002,13269,425
11220,"Amsterdam, NY Micro Area",B25024_003,583,133
11220,"Amsterdam, NY Micro Area",B25077_001,110700,6802
11260,"Anchorage, AK Metro Area",B01001H_001,249910,585
11260,"Anchorage, AK Metro Area",B01002_001,34.3,0.1
11260,"Anchorage, AK Metro Area",B02001_001,399450,NA
11260,"Anchorage, AK Metro Area",B02001_002,266588,1341
11260,"Anchorage, AK Metro Area",B07001_017,323583,3200
11260,"Anchorage, AK Metro Area",B07011_001,36862,682
11260,"Anchorage, AK Metro Area",B15003_001,262195,95
11260,"Anchorage, AK Metro Area",B15003_017,55624,1728
11260,"Anchorage, AK Metro Area",B15003_018,13717,941
11260,"Anchorage, AK Metro Area",B15003_019,20179,1232
11260,"Anchorage, AK Metro Area",B15003_020,46802,1756
11260,"Anchorage, AK Metro Area",B15003_021,24163,1287
11260,"Anchorage, AK Metro Area",B15003_022,53699,1601
11260,"Anchorage, AK Metro Area",B15003_023,22562,1007
11260,"Anchorage, AK Metro Area",B15003_024,6187,622
11260,"Anchorage, AK Metro Area",B15003_025,3208,405
11260,"Anchorage, AK Metro Area",B17001_001,390390,557
11260,"Anchorage, AK Metro Area",B19301_001,38664,553
11260,"Anchorage, AK Metro Area",B25002_001,160311,215
11260,"Anchorage, AK Metro Area",B25002_003,21377,875
11260,"Anchorage, AK Metro Area",B25007_001,138934,855
11260,"Anchorage, AK Metro Area",B25007_002,91107,1577
11260,"Anchorage, AK Metro Area",B25024_001,160311,215
11260,"Anchorage, AK Metro Area",B25024_002,92333,1258
11260,"Anchorage, AK Metro Area",B25024_003,16049,874
11260,"Anchorage, AK Metro Area",B25077_001,301100,4045
11380,"Andrews, TX Micro Area",B01001H_001,7217,17
11380,"Andrews, TX Micro Area",B01002_001,32.3,1.3
11380,"Andrews, TX Micro Area",B02001_001,18227,NA
11380,"Andrews, TX Micro Area",B02001_002,14810,705
11380,"Andrews, TX Micro Area",B07001_017,15290,590
11380,"Andrews, TX Micro Area",B07011_001,35410,4729
11380,"Andrews, TX Micro Area",B15003_001,10944,159
11380,"Andrews, TX Micro Area",B15003_017,2863,386
11380,"Andrews, TX Micro Area",B15003_018,793,288
11380,"Andrews, TX Micro Area",B15003_019,982,258
11380,"Andrews, TX Micro Area",B15003_020,1310,336
11380,"Andrews, TX Micro Area",B15003_021,813,251
11380,"Andrews, TX Micro Area",B15003_022,1194,291
11380,"Andrews, TX Micro Area",B15003_023,288,111
11380,"Andrews, TX Micro Area",B15003_024,99,83
11380,"Andrews, TX Micro Area",B15003_025,53,66
11380,"Andrews, TX Micro Area",B17001_001,18118,80
11380,"Andrews, TX Micro Area",B19301_001,32217,2865
11380,"Andrews, TX Micro Area",B25002_001,6347,36
11380,"Andrews, TX Micro Area",B25002_003,698,210
11380,"Andrews, TX Micro Area",B25007_001,5649,215
11380,"Andrews, TX Micro Area",B25007_002,4220,309
11380,"Andrews, TX Micro Area",B25024_001,6347,36
11380,"Andrews, TX Micro Area",B25024_002,4450,288
11380,"Andrews, TX Micro Area",B25024_003,93,77
11380,"Andrews, TX Micro Area",B25077_001,153200,13350
11420,"Angola, IN Micro Area",B01001H_001,32354,41
11420,"Angola, IN Micro Area",B01002_001,43.6,0.5
11420,"Angola, IN Micro Area",B02001_001,34591,NA
11420,"Angola, IN Micro Area",B02001_002,33120,203
11420,"Angola, IN Micro Area",B07001_017,29569,643
11420,"Angola, IN Micro Area",B07011_001,30009,1523
11420,"Angola, IN Micro Area",B15003_001,23960,151
11420,"Angola, IN Micro Area",B15003_017,8196,465
11420,"Angola, IN Micro Area",B15003_018,1219,213
11420,"Angola, IN Micro Area",B15003_019,1671,262
11420,"Angola, IN Micro Area",B15003_020,2998,416
11420,"Angola, IN Micro Area",B15003_021,2427,283
11420,"Angola, IN Micro Area",B15003_022,3304,354
11420,"Angola, IN Micro Area",B15003_023,1708,236
11420,"Angola, IN Micro Area",B15003_024,182,68
11420,"Angola, IN Micro Area",B15003_025,187,78
11420,"Angola, IN Micro Area",B17001_001,32995,266
11420,"Angola, IN Micro Area",B19301_001,31000,1226
11420,"Angola, IN Micro Area",B25002_001,20147,119
11420,"Angola, IN Micro Area",B25002_003,5698,373
11420,"Angola, IN Micro Area",B25007_001,14449,371
11420,"Angola, IN Micro Area",B25007_002,11377,375
11420,"Angola, IN Micro Area",B25024_001,20147,119
11420,"Angola, IN Micro Area",B25024_002,15917,361
11420,"Angola, IN Micro Area",B25024_003,413,151
11420,"Angola, IN Micro Area",B25077_001,154300,5574
11460,"Ann Arbor, MI Metro Area",B01001H_001,256390,570
11460,"Ann Arbor, MI Metro Area",B01002_001,33.9,0.2
11460,"Ann Arbor, MI Metro Area",B02001_001,368385,NA
11460,"Ann Arbor, MI Metro Area",B02001_002,267847,871
11460,"Ann Arbor, MI Metro Area",B07001_017,285297,2312
11460,"Ann Arbor, MI Metro Area",B07011_001,35419,584
11460,"Ann Arbor, MI Metro Area",B15003_001,231432,103
11460,"Ann Arbor, MI Metro Area",B15003_017,28544,1105
11460,"Ann Arbor, MI Metro Area",B15003_018,5453,559
11460,"Ann Arbor, MI Metro Area",B15003_019,11528,627
11460,"Ann Arbor, MI Metro Area",B15003_020,28903,1368
11460,"Ann Arbor, MI Metro Area",B15003_021,15759,767
11460,"Ann Arbor, MI Metro Area",B15003_022,61734,1463
11460,"Ann Arbor, MI Metro Area",B15003_023,43553,1409
11460,"Ann Arbor, MI Metro Area",B15003_024,11814,847
11460,"Ann Arbor, MI Metro Area",B15003_025,14172,862
11460,"Ann Arbor, MI Metro Area",B17001_001,348511,1109
11460,"Ann Arbor, MI Metro Area",B19301_001,42855,727
11460,"Ann Arbor, MI Metro Area",B25002_001,151753,522
11460,"Ann Arbor, MI Metro Area",B25002_003,8713,777
11460,"Ann Arbor, MI Metro Area",B25007_001,143040,940
11460,"Ann Arbor, MI Metro Area",B25007_002,87938,1020
11460,"Ann Arbor, MI Metro Area",B25024_001,151753,522
11460,"Ann Arbor, MI Metro Area",B25024_002,87964,1070
11460,"Ann Arbor, MI Metro Area",B25024_003,9329,628
